track_id,album_name,album_id,album_release_date,album_total_tracks,artist_name,artist_id,track_duration,track_name,explicit,track_popularity,id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,acousticness,liveness,valence,tempo,time_signature,genre_name,country
5ddv541Js7NYpYYatmJrLn,Luke Bell,5gtzbumKYEG1Uz4BvB8hbj,2016-06-17,10,Luke Bell,4D3lmUAeXE2SMsOKd2B8XQ,201586,All Blue,0,33,5ddv541Js7NYpYYatmJrLn,0.57,0.824,7,-6.284,1,0.0365,0.34,0.521,0.191,0.733,132.032,4,"Roots Americana,Wyoming Indie,Wyoming Roots",United States
0FRsfMWHR7wEk4UsEewPD5,The Complete V.I.P.S,2p3oknoTx8UYpdYPckNBfa,2006,28,The V.I.P.S.,1hDFHw3aYyO9V8P3l3YAYV,145348,Don't Keep Shouting at Me,0,1,0FRsfMWHR7wEk4UsEewPD5,0.683,0.909,9,-5.673,0,0.0371,0.0,0.682,0.333,0.748,89.139,4,Mod Revival,United Kingdom
0uwQYXMXKRp126uwA98oTA,Ugandan,5lZptP1kXQTGku9irUVhcD,2019-06-29,13,Kenneth Mugabi,439cAFpgGsd10FGSviU0sF,181000,Nkwegomba,0,7,0uwQYXMXKRp126uwA98oTA,0.752,0.417,9,-10.177,1,0.0311,0.247,0.557,0.158,0.591,103.511,3,Ugandan Pop,Uganda
4vxs5UwZyzCJ0Ai62MYo8T,Anxiety Sensation,7eOtK1HFsYNbalIiFChrs1,2018-08-05,1,VIRTUE IN VIOLENCE,2AJQNePjvrMnVHWWysXMqF,186325,Anxiety Sensation,1,0,4vxs5UwZyzCJ0Ai62MYo8T,0.534,0.962,4,-3.189,0,0.0812,0.656,0.0107,0.344,0.496,114.953,4,Indie Hidrocálido,Mexico
73joZPZWwieevYtdGk4SA4,Highway,0zil1dv1eJFoebLyP1ibWY,2020-12-28,1,Kp Illest,1EGGVzxzSVUY5i6q0xJg1s,221762,Highway,1,1,73joZPZWwieevYtdGk4SA4,0.64,0.585,4,-8.622,0,0.211,0.0,0.186,0.327,0.628,70.127,4,Namibian Pop,Namibia
5lHsEBY40oXTx2zHz2a2pw,Chronological Chopin,0LyONh5LlDhNvMXdUmSp6h,2016-01-08,37,Frédéric Chopin,7y97mc3bZRFXzT2szRM4L4,101760,"Preludes, Op. 28: No. 4 in E Minor",0,7,5lHsEBY40oXTx2zHz2a2pw,0.38,0.0154,9,-29.832,0,0.0646,0.878,0.994,0.0776,0.0374,79.271,4,German Classical Piano,Germany
3WNtMgdBEDroEgc9ijnA0E,8-Box DT 64 Story 1,1iRBv39DF2gJ4g1w7YzzW8,2004-02-02,128,Datzu,75HAwo8ywxYHb1fV9IkfsC,295800,Kinderland,0,1,3WNtMgdBEDroEgc9ijnA0E,0.375,0.505,3,-14.374,1,0.0684,5.34e-05,0.705,0.142,0.503,111.414,5,Ostrock,Germany
78MCKBKrXlUuIvvZhbxfaA,Venom Drive Presents Symphonic Bass,6IRCBncl6S4xpH71uUzRkZ,2018-05-28,14,Nakura,00AYKyVMFJ8vaHjcoipn4k,284122,Wall Breaka,0,0,78MCKBKrXlUuIvvZhbxfaA,0.468,0.892,10,-6.015,0,0.0418,0.136,0.000242,0.207,0.176,170.036,4,Deep Happy Hardcore,
7sehRHafpyOc063yc6wYv1,Late Night,2WuHFr1Eb0iit77ff2iOOq,2019-10-17,2,Tobiahs,4eHzBO6qaL2wt35kENSbTs,212700,Late Night,0,51,7sehRHafpyOc063yc6wYv1,0.757,0.746,3,-6.227,0,0.0556,0.0031,0.153,0.149,0.619,124.972,4,Aussietronica,Australia
4SMmItX6vjddiXGhMsrEnf,失われた時を求めて(MA MEMOIRE) [2017 Remaster],2V0yzFPokbSeisvRvOFZ6G,1981-09-25,8,Tsuyoshi Yamamoto,4Le6xcHzz9CpoxAmXgtZP5,374533,LAST TANGO IN PARIS,0,13,4SMmItX6vjddiXGhMsrEnf,0.447,0.63,5,-9.266,0,0.0314,0.706,0.565,0.0376,0.818,133.892,4,"Classic Japanese Jazz,Japanese Jazz",Japan
44RP8E3iHD1sGApJlxotwA,Please Daddy,38ajRzFLcKLaW7aoKM35qW,2020-01-24,10,Sarah Mary Chadwick,1UDmSmzxcGZxP3IYpafgpn,259672,When Will Death Come,0,16,44RP8E3iHD1sGApJlxotwA,0.343,0.567,2,-6.847,0,0.0308,0.11,0.0596,0.115,0.304,93.846,3,Melbourne Indie,Australia
2ax3e0RFSkHx9efIMBZvko,Winter Warmer,0qp524WV2bQ2NLCMEH3VCg,2020-12-17,1,Broken Fires,7iBvujtfVvRUuKW625xxMk,197536,Winter Warmer,0,6,2ax3e0RFSkHx9efIMBZvko,0.509,0.281,3,-15.623,1,0.036,0.02,0.937,0.105,0.414,147.125,4,Swansea Indie,United Kingdom
7FS1mrzBdcmE75TeXKG5VT,Requiem auf Hiroshima,1sbVm42SEMs3kqaute3BSJ,1988,6,Anestis Logothetis,3RsMQveZAdYGqn0ok9g3Dx,532226,"Styx, für Zupforchester",0,0,7FS1mrzBdcmE75TeXKG5VT,0.167,0.666,4,-13.174,0,0.0897,0.936,0.578,0.27,0.0526,68.406,3,Greek Contemporary Classical,Greece
4jhsuQCUCJKA5f0bXb6XdJ,It's My Life,152Hw6E0tNz3EQNq9c1CDf,1984,9,Talk Talk,7Fo8TAyGJr4VmhE68QamMf,232400,It's My Life - 1997 Remaster,0,68,4jhsuQCUCJKA5f0bXb6XdJ,0.627,0.802,0,-8.432,1,0.0348,0.784,0.197,0.404,0.867,126.283,4,"Art Rock,Dance Rock,Melancholia,New Romantic,New Wave,New Wave Pop,Rock,Sophisti-Pop,Synthpop",United Kingdom
7AAcQMV6Uw3YXt9TTx4b6r,Fettes Q,4JNEX0FgXfXzYHdwcAPBH8,2016-10-14,15,Querbeat,3bUA5ltyxKcuYe5G2U0GA4,208773,Nie mehr Fastelovend,0,53,7AAcQMV6Uw3YXt9TTx4b6r,0.65,0.821,4,-5.171,0,0.0285,0.0,0.00658,0.284,0.673,139.96,4,"Karneval,Kölsche Karneval",Germany
6Ml3XSfeVLUJEZ8OK6aLC6,나는가수다 시즌3 1회 '자신의 대표곡',4taROD1UypCjbIgisuLolT,2015-01-30,5,SWEET SORROW,1rwig4pRfLrj3scq9as1Mb,273084,아무리 생각해도 난 너를,0,19,6Ml3XSfeVLUJEZ8OK6aLC6,0.468,0.442,6,-7.129,1,0.0357,0.0,0.716,0.743,0.3,116.437,4,K-Pop Boy Group,"Korea, Republic of"
65VRWF91A0eL7HX1VaYUwM,La princesa del Folklore,45hG14f1YCGyg1ezB97HlR,2015,14,Alicia Delgado,0rNV2u9J1LiJ2BRtN3oOtW,221533,Terco corazón,0,38,65VRWF91A0eL7HX1VaYUwM,0.467,0.8,0,-4.243,0,0.078,0.0,0.363,0.0708,0.704,141.266,1,"Huayno,Huayno Popular",Peru
1A5CCaTiRuJOuEeDm0bgj4,Capicúa,19IB88EXwoHZjM5Kkaj8Uv,2013-12-09,5,Animal Chuki,1J8r9SsNVL8i1pIU2mOSgg,273882,Capicúa,0,30,1A5CCaTiRuJOuEeDm0bgj4,0.616,0.882,4,-3.083,0,0.0384,0.784,0.0149,0.068,0.296,169.926,4,"Electrónica Peruana,Latintronica,Peruvian Indie",Peru
2Po9CrYNIdjRChQ6i8Y532,The Die Is Cast,0WBnSVUI2ZxlIu0JdTrg3M,2002-01-01,13,Kwan,28oMN5K7ureKfJUi2L6zrK,232240,Shine,0,40,2Po9CrYNIdjRChQ6i8Y532,0.705,0.518,2,-6.79,1,0.0629,0.0111,0.00736,0.0888,0.626,84.022,4,"Finnish Pop,Suomi Rock",Finland
1XoGueAqqKk3QGWzzGvH2y,Bullet,3pIT9euMghHY1YUUBDVvNI,2016-04-08,1,Chelsea Lankes,5JZ7uSAWAzTHHVBICdtAc6,184520,Bullet,0,29,1XoGueAqqKk3QGWzzGvH2y,0.819,0.881,7,-2.912,1,0.0476,0.025,0.0868,0.393,0.844,122.966,4,"Indie Poptimism,LA Pop",United States
2wQprLYzObQpVVVx4m98uu,Osanisiya,6XPBDpjyTJRjC0w1wHnYEo,2020-04-24,1,Yo Maps,6ctMiUYEAd4cy0CaH355Hk,277472,Osanisiya,0,17,2wQprLYzObQpVVVx4m98uu,0.533,0.586,7,-6.185,1,0.0928,2.65e-06,0.141,0.221,0.709,118.375,4,Zambian Hip Hop,Zambia
6qO97TNzBV8SUlYweB6TwL,Como lo Hiciste Ayer,7FDqEsJCMBdctcmfA81r0F,2019-07-05,1,ICON,0SSbTivuMrvdqgCt7ln6jD,221727,Como lo Hiciste Ayer,0,46,6qO97TNzBV8SUlYweB6TwL,0.824,0.721,11,-4.727,1,0.0956,4.75e-05,0.0675,0.201,0.6,96.993,4,Reggaeton Colombiano,Colombia
1372SlkK4Ch2WtOoc4kenj,שלכם לשעה קלה,4yTRlbaQM2Y7ieZfjrbSxJ,1973-01-01,8,Tiki Dayan,3EY01lu5YRElfe7wD602o1,236426,ושוב לבד,0,15,1372SlkK4Ch2WtOoc4kenj,0.478,0.279,10,-16.552,1,0.031,0.0,0.765,0.681,0.24,82.18,4,Muzika L'Yeladim,Israel
4YyrnTEX4jfLS4KgaHArUl,Grandes Cantaores Del Flamenco,0YbP5aNs4MajCyos2VEnSu,1994-01-01,13,Antonio Mairena,6OQvGyfwY8ZaNCfOR28WNn,394293,Santa Justa Y Rufina (Soleares De Triana),0,21,4YyrnTEX4jfLS4KgaHArUl,0.394,0.224,5,-17.311,1,0.0434,0.000717,0.944,0.115,0.252,147.225,4,"Cante Flamenco,Flamenco",Spain
29btqRLdovq2YXMHal5gR8,Demons and Angels,6NdwokUYliNeMKookxRjAx,2019-03-29,1,LOWBORN,0tAM9QPUwdBLBPbtOzJD09,191003,Demons and Angels,0,43,29btqRLdovq2YXMHal5gR8,0.568,0.581,1,-8.711,0,0.031,6.2e-06,0.0012,0.341,0.479,140.03,4,"Gymcore,Modern Alternative Rock,North Carolina Emo,Post-Screamo",United States
6oejX7tpTiN3tgZssCt1GX,Receita De Samba,6TT3E4NsBO6hFWzqDRzBac,2011-10-18,11,Anna Borges,045KbL66HDUmQbOLX1Dt8J,191080,Aquele Frevo Axe,0,5,6oejX7tpTiN3tgZssCt1GX,0.714,0.369,3,-10.487,1,0.0435,8.6e-06,0.778,0.102,0.363,138.573,4,Música Feirense,Brazil
3dTcwy3L3fOP0vm4Lz0zdD,¡Demolición! The Complete Recordings,3Ai7SkBLKNZusgIRiP1R1M,2010-03-15,12,Los Saicos,4HYB35YLMCRIzQobpWs5yv,177640,Demolición,0,48,3dTcwy3L3fOP0vm4Lz0zdD,0.43,0.724,9,-6.015,1,0.0463,1.27e-06,0.833,0.0939,0.782,83.063,4,"Nueva Ola Peruana,Peruvian Rock",Peru
1huuLT6tsWHOQ2wxxGQpmX,Íslensk ástarljóð,1fMF7ZdWyFXeH433J41BcK,2003-01-01,16,Ragga Gröndal,6uym9GH8q6rqaGk25zellX,251890,Ást,0,34,1huuLT6tsWHOQ2wxxGQpmX,0.41,0.315,7,-10.521,1,0.0302,0.0,0.254,0.378,0.169,112.802,4,"Icelandic Folk,Icelandic Pop",Iceland
2pedkvWDpMOJbhjDhoT8RH,Like a Drum,1e7BI7MSCB3DRXYPRxCPHi,2016-01-29,2,Sh@m3n,3qOQ055SoB7fjNMMCjsY0R,225004,Like a Drum,0,0,2pedkvWDpMOJbhjDhoT8RH,0.741,0.849,7,-5.818,0,0.0432,2.98e-06,0.00126,0.357,0.546,128.001,4,Demoscene,
42O4jjaVccHPo72opCZd4v,Te Vahine Maohi,1nkjazeZmwimzC5hJG3682,2009-12-28,14,Coco Hotahota,5B0adbB8W5LvnSVF2gJJmI,214439,Narei,0,2,42O4jjaVccHPo72opCZd4v,0.532,0.644,7,-9.351,1,0.0297,0.0,0.326,0.122,0.406,103.836,4,Tahitian,French Polynesia
2hqhk4aJvGD83if17a4kH3,Visų Laikų Topai,1drfcF5JsjVbeDCPvBMIet,1994-04-08,16,Hiperbolė,3ZFyBdeq0XQ2qeUZ2TGJX7,298093,Sugrįžk,0,29,2hqhk4aJvGD83if17a4kH3,0.617,0.529,2,-11.195,0,0.0389,0.00911,0.272,0.109,0.129,122.681,4,"Lithuanian Pop,Lithuanian Rock",Lithuania
21PNJnf8GNsxHha99cAcMK,Tiempos Violentos,3kUMUFT9y37EEwHqGw8pEP,2019-07-06,1,Lovo Zan,1BdduttEpcTkkMz077dk8v,198528,Tiempos Violentos,0,0,21PNJnf8GNsxHha99cAcMK,0.54,0.516,2,-6.329,1,0.383,0.0,0.234,0.168,0.18,108.008,5,Indie Sudcaliforniano,Mexico
6QGUbn0B9v2Xdte97GN4YC,In The Depths Of R'lyeh,52tYuBHorRxZ87rTCCUXzO,2007-01-02,6,Catacombs,51MDROzNkq2fyx0ko3imr7,996623,Dead Dripping City,0,5,6QGUbn0B9v2Xdte97GN4YC,0.0681,0.623,4,-7.53,1,0.0519,0.892,0.000431,0.0702,0.0397,77.649,4,Funeral Doom,
0VMnjyswtcoZ8wSBNwcgqB,you,3NqHLHVgacUWJyJH9vmnHc,2005-12-07,4,Kumi Koda,2mGYHril2LuZodRtTX06BC,288813,you,0,46,0VMnjyswtcoZ8wSBNwcgqB,0.442,0.733,0,-6.345,0,0.0378,0.000124,0.116,0.13,0.41,153.738,4,J-Pop,Japan
5DHqnzzmCurQiOxscaZ5YK,Possessed To The Circle Pit,365lmXZlq2y3InEyaepsb4,2008,14,Possuído Pelo Cão,3JRiQaykRs7Eo43gYg9uxG,202478,Possessed To The Circle Pit,1,5,5DHqnzzmCurQiOxscaZ5YK,0.303,0.826,11,-10.328,0,0.083,0.166,1.92e-05,0.0368,0.398,103.547,4,"Brazilian Hardcore,Brazilian Thrash Metal",Brazil
5aOgyAuCBr7uxrC6jhquVH,Parlé,0WoKr0LtXRUCAZvcIxgohI,2019-07-19,1,Sal Houdini,3wQ87Cx3N17p9LuaqgWpEE,240266,Parlé,1,37,5aOgyAuCBr7uxrC6jhquVH,0.684,0.821,7,-5.855,0,0.186,0.0,0.15,0.164,0.675,159.86,4,Trap Soul,United States
1JOK5bici3hwJzZi5llnqL,Paraíso das Novinhas,0r9zrD0tUkKjLZ7rHmJSRj,2018-08-02,14,Pancadeixxon,5BAW4nbvHxJWjgUnf6gkOy,128765,Deixa a Bunda Lenta,1,34,1JOK5bici3hwJzZi5llnqL,0.868,0.575,10,-6.27,1,0.126,8.17e-06,0.293,0.321,0.854,150.026,4,Brega Funk,Brazil
2L7EZWK1olE83IN5kdj6DQ,I labyrintens hjärta,0N0INi1plBXMwgmdmwAcXl,1986-01-01,11,Babylon Blues,2oGdcbi0m8HTbMOOpDRrRx,203640,Har vi inte grävt för många hål?,0,6,2L7EZWK1olE83IN5kdj6DQ,0.421,0.697,4,-8.67,0,0.0366,5.68e-05,0.128,0.0983,0.468,138.333,4,Swedish Post-Punk,Sweden
4YUCTQmnyR0lcTehQnLssl,Into The Green,6VV53s8h7u1UtjZXIzHsbQ,1998-05-01,13,Neil Burnett,00x8Tz45m9Dk3iyXnrfOzw,139626,Orion's Belt,0,17,4YUCTQmnyR0lcTehQnLssl,0.385,0.101,11,-19.816,0,0.044,0.885,0.98,0.0744,0.204,138.06,4,Celtic Harp,United Kingdom
5tB6bgVwu0DjO1rCbIgQLi,Battle At Helm's Deep,3g6phZYwHNKTOaI3j6fubE,1985,13,Attacker,1xUfcMarTKfum1EE0swabo,240786,Battle At Helm's Deep,0,13,5tB6bgVwu0DjO1rCbIgQLi,0.145,0.927,2,-4.369,1,0.12,0.273,4.32e-05,0.0789,0.512,189.684,4,"NWOTHM,Neo-Trad Metal,Tolkien Metal,US Power Metal",United States
63xwkbHVAFZqM3eXrP6BGj,Hedgehog's Dilemma,1nOaNK3XCpc0yrOpKfhtwJ,2020-08-12,1,Desolate,1fkyhBbbUGjPdlZiO77GPU,229190,Hedgehog's Dilemma,1,27,63xwkbHVAFZqM3eXrP6BGj,0.344,0.96,0,-3.87,0,0.153,0.452,3.04e-05,0.378,0.359,99.601,4,Nu-Metalcore,
5ggBH3sl3OYfEgsi4EdBZC,Big Blues From Texas(remixed),4pXi7NStXXZQ1mxdkFuogY,2011-02-22,12,Phillip Walker,2T268Ip7LMzPgTsWQsFXwo,231331,Dressin' Tasty,0,12,5ggBH3sl3OYfEgsi4EdBZC,0.484,0.802,8,-9.15,1,0.0339,0.00658,0.00469,0.186,0.944,130.967,4,Louisiana Blues,United States
7s6Ckw7ffslnEPiLiwfUCv,Field of View,4FBm03ynZIvHAh8W2eWlGz,2012-10-29,6,the [law-rah] collective,2rAm7G5jEMRXn3s1IDqVTJ,420781,A Different Perspective,0,0,7s6Ckw7ffslnEPiLiwfUCv,0.464,0.154,8,-19.777,0,0.0589,0.49,0.716,0.108,0.0668,109.098,4,Power Noise,
4WScDSwAa9m48pgHugVkCo,Ol' Waylon,54cYJhrv7x97hbI047BxMO,1977,11,Waylon Jennings,7wCjDgV6nqBsHguQXPAaIM,202026,"Luckenbach, Texas (Back to the Basics of Love)",0,58,4WScDSwAa9m48pgHugVkCo,0.694,0.46,7,-9.863,1,0.0322,0.00437,0.697,0.236,0.66,102.935,4,"Country,Country Rock,Outlaw Country",
2XcXeVg89HLC4n4GO1hai6,Rose Hall,0qsAozffD58jerqjXwgRAc,2015-05-22,17,Natasha Mosley,1fYdgyGBrMIEML5cuo5FpZ,217150,Love Me Later,1,65,2XcXeVg89HLC4n4GO1hai6,0.617,0.456,9,-5.201,1,0.0466,0.0,0.457,0.0913,0.133,120.08,4,Pop R&B,
5myCZ3cFtAJvfwYPXryLwb,Hot Waves Compilation Volume One,0HMS1WFcA7CoujabDv9i4B,2011-05-16,12,Jenkyns,3lsRJbuk4w3KDtXprVuiG2,413379,Superstar,0,0,5myCZ3cFtAJvfwYPXryLwb,0.809,0.211,10,-12.192,1,0.115,0.875,0.000655,0.0528,0.598,122.013,4,Deep Disco House,
450VzVI753ZTBXa1c8bpKT,Hüperruum,74bjddY2rgSV9T3fKeZYJt,2020-12-15,15,Planeet,0agOvBvho1kp1IFynek84J,250000,Hüperruum,0,16,450VzVI753ZTBXa1c8bpKT,0.55,0.903,9,-5.735,1,0.044,0.864,0.000108,0.199,0.205,172.989,4,Estonian Electronic,Estonia
0Xzx7tb1NAhKu55J3iNHL1,Third Grand Concert of Piping,0B4frqMhJkL2zkjZ3kwqRV,2004-03-01,13,Fraser Fifield,1vnpSya1vi87DyegHd688h,244613,Psalm,0,0,0Xzx7tb1NAhKu55J3iNHL1,0.167,0.32,9,-9.08,1,0.0411,0.942,0.728,0.669,0.0362,114.946,4,Scottish Jazz,United Kingdom
720pmV0nBCi6VbH22pMkfC,Pain in the Big Neck,1soxTLUyGUwARshUeDRnLd,2004-01-01,19,Mhz,3MBPilMqTirg7sohYtOzfN,173373,Bus Error,0,0,720pmV0nBCi6VbH22pMkfC,0.262,0.767,4,-4.566,0,0.0921,0.748,0.00179,0.172,0.477,180.79,4,Persian Electronic,"Iran, Islamic Republic of"
6qhwXEulqokKhOVpzKQXZO,Match (Remix),38ufQNuGyLZLWV0f2iF0RH,2019-04-19,1,BRXTN,0uBdl7m7VeYpTBLJ9Jr4Le,205519,Match (Remix),1,19,6qhwXEulqokKhOVpzKQXZO,0.766,0.879,6,-2.831,1,0.133,0.0,0.137,0.0951,0.896,169.906,4,Kentucky Hip Hop,United States
61dXVEGgk0YrSX0lDH9qfY,Sad Lullaby,0mhQlc6V2rX86ocFqHpgTd,2020-05-15,1,HYRA,2FuelQeDO3E7kIrTfkySKS,205440,Sad Lullaby,0,40,61dXVEGgk0YrSX0lDH9qfY,0.911,0.355,9,-8.536,1,0.0545,0.0198,0.0271,0.213,0.396,125.044,3,LatinX Alternative,
2rLp03eUA9rrrGmAdx8fln,Nuorena jaksaa,7AEVpIbIdMBLLehoSGMTpv,2018-02-02,12,Aleksanteri Hakaniemi,2KGbvHE2WfRazq4yE3pcWi,209293,Etsi mut,0,25,2rLp03eUA9rrrGmAdx8fln,0.603,0.74,8,-6.606,1,0.049,0.0,0.173,0.221,0.634,139.039,4,Finnish Pop Punk,Finland
3J7Mro7WAYxqqCXkUzPqtO,Album Edition,5lcKCYNsvTAhg5n8orQrB4,2017-07-21,9,Droplex,5yePldMswAMD9fvIfRUc2o,361117,Killa Kokain,0,38,3J7Mro7WAYxqqCXkUzPqtO,0.797,0.486,10,-7.682,0,0.0549,0.88,0.00407,0.0952,0.0968,128.008,4,Hungarian Techno,Hungary
3pYB28IRzhtR5cHXLINchp,Shore,0lmjCPEcec2k6L7ysNIcd3,2020-09-22,15,Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,244186,Can I Believe You,0,67,3pYB28IRzhtR5cHXLINchp,0.514,0.755,11,-8.455,1,0.03,0.0664,0.354,0.144,0.599,77.415,4,"Chamber Pop,Indie Folk,Indie Pop,Indie Rock,Seattle Indie,Stomp and Holler",United States
1lEsgJzKviYP7AKjK0PesO,Yo Soy Venezuela - Armando Martinez,7mEYx5pAJwcpTw6HET1EKF,2011-08-30,20,Armando Martínez,3bq1iFaHNJs5mn57fC19Ut,191840,Víbora Del Mal,0,34,1lEsgJzKviYP7AKjK0PesO,0.642,0.781,4,-5.807,0,0.0447,0.0,0.747,0.0867,0.756,95.969,4,"Classic Venezuelan Pop,Música Llanera","Venezuela, Bolivarian Republic of"
361FMb2miA2su6NuY2B4vG,Song Corner - Rockabilly - 2,6Tch1LDloG2mgrjysV8jxE,2012-01-27,19,Ray Doggett,5pB1gd0ixCyGNpucWMuWV6,153693,NO DOUBT ABOUT IT - Original,0,0,361FMb2miA2su6NuY2B4vG,0.371,0.808,10,-4.277,1,0.0471,0.396,0.968,0.307,0.863,82.401,4,Vintage Rockabilly,United States
11dx9n9ly43Vn1UoqdGC1i,Udahni,2T2yWrDOPPsxxGsPvtq35P,2020-03-02,1,Marčelo,08HRN7hYxMxJ4BOMP0TJK6,317596,Udahni,0,16,11dx9n9ly43Vn1UoqdGC1i,0.466,0.68,9,-8.637,0,0.28,0.0,0.101,0.271,0.0782,143.237,4,"Balkan Hip Hop,Serbian Hip Hop",Serbia
1viMZp1c62h8ThrcZSpC2T,Gold & Silver Days,6MzSmfrAdiaWqThSfIeXpi,2014-10-03,14,Foster & Allen,53UCUopHRBowldiFYqYdzA,256426,Working Man,0,25,1viMZp1c62h8ThrcZSpC2T,0.497,0.514,6,-5.954,1,0.0249,0.000183,0.44,0.0885,0.292,104.044,4,"Irish Country,Irish Folk",Ireland
3OeEPPIzQsK5DMWkFhStv3,Jillbilly,33j2CDYit72TscTzejbulQ,2003-01-01,11,Jill King,3EbiMx4XI7fZr439eakbeB,197276,98.6,0,10,3OeEPPIzQsK5DMWkFhStv3,0.686,0.696,4,-6.021,1,0.0263,3.64e-06,0.0241,0.333,0.82,128.974,4,"Country Dawn,Deep Contemporary Country",
5Y4a8dJOEybMho9cb5DvXr,Ağ Mələyim,6YZ9P0kRdHMkT5opN3N20h,2017-03-08,6,Xəyyam Nisanov,2Js4r99XTxFscZNcQ2Zx4Q,222119,İstanbul (Bossa Nova),0,7,5Y4a8dJOEybMho9cb5DvXr,0.824,0.568,9,-9.307,1,0.0355,0.0124,0.172,0.127,0.54,133.978,4,Azeri Pop,Azerbaijan
0mWz4QotUCpfldhnCyiwMU,Wahre Liebe,7dPAWOEvKjoJiwFIaKYHfv,2018-02-23,15,Simone & Charly Brunner,0qLC2YiENnp9K0C4Wcah23,193826,Wahre Liebe,0,29,0mWz4QotUCpfldhnCyiwMU,0.678,0.924,8,-4.366,0,0.048,2.16e-05,0.0332,0.151,0.914,122.985,4,Schlager,Germany
25pxxsug9pXGg6Xw7TvmhQ,Scandinavian Wind Quintets,158qg0IcHY803RUY4qq3rI,1994-08-12,15,Carl Nielsen,73I7vbj7hzsw8rW4LUoxtz,294760,"Wind Quintet, Op. 43, FS 100: II. Menuett",0,0,25pxxsug9pXGg6Xw7TvmhQ,0.162,0.025,9,-27.372,1,0.0488,0.499,0.994,0.072,0.188,83.424,3,Wind Quintet,
5q2Eg9hg4KidjgUjYunnNU,Aali Bagha Collegechi Por-Remix,0E5rME6eeREyNCqR8TNmBE,2006-01-01,10,Rishikesh Kamerkar,0xNtCd4Az33TjyF6h33jls,284583,Yeto Ka Aaj Prem Karu Bindast,0,1,5q2Eg9hg4KidjgUjYunnNU,0.716,0.885,1,-9.464,1,0.0428,0.0115,0.00189,0.0798,0.86,129.985,4,Marathi Pop,India
24tlnrN09qz2f9Q1Mu6fuZ,delayed,0QZGkYlWLAZICIQqbDHoUS,2002-09-25,11,syrup16g,0nwTdEUuG7c1M3kR9CIIxm,361106,Reborn,0,31,24tlnrN09qz2f9Q1Mu6fuZ,0.307,0.573,4,-7.229,1,0.032,0.00241,0.000957,0.152,0.216,86.859,4,"J-Poprock,J-Rock,Japanese Alternative Rock",Japan
4N9HPEP1NizrWelq8qKm2V,Galaxsea,569dtPUDvarglrZ2ZZTp4i,2011,7,Lunar Dunes,27a8Co4ZZFjz1wlw5y5qPh,302266,Moon Bathing,0,13,4N9HPEP1NizrWelq8qKm2V,0.686,0.642,5,-8.88,1,0.0257,0.257,0.302,0.0743,0.582,109.025,4,Deep Space Rock,
3MWdixtfaRTCipKHUHoqEx,TOP 40 Chillout Classic Bar Grooves,1DUAn002oO4VZCJOCQaRsS,2009-01-27,40,DJ Cut,3N5sEoj3PjyDQvnPXwqnHG,213040,Soul Survivor - Hotel Costes Treatment,0,6,3MWdixtfaRTCipKHUHoqEx,0.684,0.286,9,-25.663,1,0.0363,0.964,0.135,0.345,0.355,119.997,4,"Deep Chill-Out,Electro Jazz",
07szjcQooQymdwumE5glwx,Inside Looking Out,1f6QtIGcx2TBLtiFHyP9vJ,1992,10,20-2-Life,5VB2mMK0929E7Iuu6SgNbE,302066,Inside Looking Out,0,16,07szjcQooQymdwumE5glwx,0.72,0.752,1,-8.141,1,0.232,0.000437,0.746,0.139,0.837,153.835,4,Dirty Texas Rap,United States
6zx5GjOwShzpzOEN48Fyli,Feel Human,3WQEA6eoU3UdI9ajaNO4Xy,2015-08-01,3,Kamran Sadeghi,4SrJ3PNOh8RYatrECpW8s6,501139,As Is,0,0,6zx5GjOwShzpzOEN48Fyli,0.877,0.556,7,-11.942,1,0.0732,0.879,0.00358,0.111,0.159,125.008,4,Abstract,
4GDeNE7204fJDq8pQiQF3j,4.0 Navlaka,1UJXXlRpqidq30CxX4Le7e,2020-11-02,13,Gero,75ZeWEXiWtjMgllEmFL2gL,182008,Tehnikalije,1,1,4GDeNE7204fJDq8pQiQF3j,0.658,0.481,4,-10.795,0,0.327,0.0,0.267,0.115,0.597,86.354,4,Slovenian Hip Hop,Slovenia
0eOvfv0R0LNBUxvqLQ0UNu,Solid Ground,1SwHH5FFGEsoj428xaUU9k,2012-02-14,16,Asem,4b5hKyZcqBYGfSFhqOMyyZ,244584,No More Kpayor,1,8,0eOvfv0R0LNBUxvqLQ0UNu,0.838,0.874,10,-5.022,0,0.29,0.0,0.294,0.0237,0.957,100.043,4,"Azonto,Ghanaian Hip Hop,Hiplife",Ghana
0d52riFZ421oWMc08J6Jb0,Behave,2d6xrldjrwgSi8Pn93RNvQ,2020-08-28,11,Paracetamøl,4sN3Jaxi45BzUqavQsK54g,168778,Behave,0,6,0d52riFZ421oWMc08J6Jb0,0.307,0.909,2,-7.259,0,0.0534,0.000301,0.0112,0.391,0.783,182.573,4,Dutch Indie Rock,Netherlands
